,climate,Code,daytime,Tmax,Tmin,Rhmean,u2,GAMA,Rn,G,es
16688,BWh,40799,9/1/2015,31.59,19.61,66.5,4.14,0.06,8.32,-0.62,3.46
16689,BWh,40799,10/1/2015,27.15,16.45,72.4,3.48,0.06,3.45,-0.99,2.74
16690,BWh,40799,11/1/2015,15.67,7.39,76.4,2.95,0.06,-0.72,-1.14,1.4
16691,BWh,40799,12/1/2015,9.55,1.36,78.4,2.32,0.06,-2.36,-0.25,0.93
16692,BWh,40799,1/1/2016,13.14,2.86,78.7,3.23,0.06,-1.67,0.37,1.13
16693,BWh,40799,2/1/2016,16.3,5.08,79.1,3.74,0.06,1.5,0.51,1.37
16694,BWh,40799,3/1/2016,21.08,9.61,79.9,4.73,0.06,5.91,0.56,1.85
16695,BWh,40799,4/1/2016,23.97,13.27,76.7,3.67,0.06,9.69,0.78,2.25
16696,BWh,40799,5/1/2016,32.82,20.15,74.5,4.28,0.06,14.3,0.75,3.67
16697,BWh,40799,6/1/2016,35.79,22.81,67.0,4.69,0.06,16.55,0.44,4.33
16698,BWh,40799,7/1/2016,38.97,26.5,69.7,4.84,0.06,16.28,0.01,5.22
16699,BWh,40799,8/1/2016,35.72,23.05,66.1,4.45,0.06,13.57,-0.3,4.33
16700,BWh,40799,9/1/2016,34.52,22.25,71.2,3.55,0.06,9.28,-0.65,4.08
16701,BWh,40799,10/1/2016,25.68,14.59,72.0,3.32,0.06,3.37,-1.18,2.48
16702,BWh,40799,11/1/2016,16.0,7.05,76.5,3.22,0.06,-0.44,-0.87,1.41
16703,BWh,40799,12/1/2016,13.02,2.43,77.0,2.75,0.06,-2.32,-0.59,1.11
17856,BWh,40810,1/1/2001,16.79,6.06,65.7,1.8,0.07,-0.35,0.29,1.43
17857,BWh,40810,2/1/2001,20.4,7.41,53.6,2.02,0.07,2.09,0.57,1.71
17858,BWh,40810,3/1/2001,27.09,12.06,44.4,2.16,0.07,6.04,0.77,2.5
17859,BWh,40810,4/1/2001,33.97,15.85,34.8,2.48,0.07,9.77,0.74,3.56
17860,BWh,40810,5/1/2001,40.19,20.12,32.4,3.01,0.07,13.03,0.62,4.91
17861,BWh,40810,6/1/2001,44.95,22.53,30.9,3.4,0.07,15.56,0.43,6.15
17862,BWh,40810,7/1/2001,46.82,25.85,34.8,3.14,0.07,15.44,0.26,6.93
17863,BWh,40810,8/1/2001,47.83,27.0,32.1,2.29,0.07,12.63,-0.27,7.32
17864,BWh,40810,9/1/2001,43.33,21.64,32.4,1.99,0.07,8.17,-0.69,5.69
17865,BWh,40810,10/1/2001,36.87,18.14,42.2,1.76,0.07,3.89,-1.04,4.16
17866,BWh,40810,11/1/2001,26.2,9.14,51.9,2.05,0.07,0.23,-0.84,2.28
17867,BWh,40810,12/1/2001,20.07,10.9,63.8,2.0,0.07,-0.38,-0.49,1.83
17868,BWh,40810,1/1/2002,16.26,5.14,65.8,1.93,0.07,-0.26,-0.08,1.37
17869,BWh,40810,2/1/2002,21.49,7.14,51.0,1.96,0.07,2.04,0.62,1.79
17870,BWh,40810,3/1/2002,27.17,11.98,40.6,1.88,0.07,5.72,0.63,2.5
17871,BWh,40810,4/1/2002,29.99,16.71,57.7,2.3,0.07,9.07,0.76,3.07
17872,BWh,40810,5/1/2002,39.97,20.83,37.7,2.6,0.07,13.68,0.75,4.91
17873,BWh,40810,6/1/2002,44.79,23.41,25.6,2.83,0.07,14.91,0.42,6.18
17874,BWh,40810,7/1/2002,47.33,25.34,29.9,2.75,0.07,15.12,0.09,7.01
17875,BWh,40810,8/1/2002,46.74,24.08,33.4,3.0,0.07,12.91,-0.27,6.74
17876,BWh,40810,9/1/2002,43.79,21.14,26.6,2.43,0.07,7.71,-0.49,5.76
17877,BWh,40810,10/1/2002,37.68,19.28,33.1,1.63,0.07,3.19,-0.93,4.37
17878,BWh,40810,11/1/2002,26.64,11.67,55.3,1.73,0.07,0.36,-1.06,2.43
17879,BWh,40810,12/1/2002,18.82,7.74,73.8,2.44,0.07,-0.47,-0.45,1.61
17880,BWh,40810,1/1/2003,18.64,6.84,63.5,2.1,0.07,-0.28,0.11,1.57
17881,BWh,40810,2/1/2003,21.39,8.4,59.8,2.68,0.07,2.35,0.36,1.83
17882,BWh,40810,3/1/2003,24.75,11.06,54.3,2.61,0.07,5.58,0.74,2.22
17883,BWh,40810,4/1/2003,32.87,18.18,57.2,2.87,0.07,9.18,0.91,3.54
17884,BWh,40810,5/1/2003,39.48,22.32,39.5,2.54,0.07,11.68,0.66,4.94
17885,BWh,40810,6/1/2003,44.77,25.03,33.7,3.02,0.07,14.37,0.34,6.32
17886,BWh,40810,7/1/2003,46.45,25.2,35.5,3.59,0.07,15.15,0.13,6.76
17887,BWh,40810,8/1/2003,47.45,25.94,31.5,2.4,0.07,12.45,-0.3,7.11
17888,BWh,40810,9/1/2003,42.84,20.36,35.8,2.48,0.07,8.63,-0.6,5.48
17889,BWh,40810,10/1/2003,37.17,19.19,33.8,2.33,0.07,3.2,-0.94,4.28
17890,BWh,40810,11/1/2003,25.52,10.83,51.1,2.24,0.07,0.24,-1.03,2.28
17891,BWh,40810,12/1/2003,18.34,8.69,66.9,2.49,0.07,-0.52,-0.29,1.62
17892,BWh,40810,1/1/2004,18.48,9.55,64.9,2.22,0.07,0.02,0.05,1.66
17893,BWh,40810,2/1/2004,20.4,8.04,45.2,2.39,0.07,1.81,0.43,1.74
17894,BWh,40810,3/1/2004,27.97,12.38,47.2,2.18,0.07,6.07,0.6,2.61
17895,BWh,40810,4/1/2004,30.05,15.62,47.4,2.64,0.07,9.48,0.65,3.02
17896,BWh,40810,5/1/2004,38.29,20.76,42.0,2.66,0.07,13.2,0.78,4.59
17897,BWh,40810,6/1/2004,44.45,23.48,29.4,3.35,0.07,15.03,0.48,6.1
17898,BWh,40810,7/1/2004,46.77,25.98,36.4,2.48,0.07,15.25,0.07,6.93
17899,BWh,40810,8/1/2004,46.01,24.01,29.3,3.0,0.07,12.35,-0.32,6.54
17900,BWh,40810,9/1/2004,42.83,20.9,34.9,2.09,0.07,8.5,-0.5,5.52
17901,BWh,40810,10/1/2004,37.59,18.07,39.9,1.73,0.07,3.76,-0.87,4.28
17902,BWh,40810,11/1/2004,25.85,13.12,59.2,2.09,0.07,0.71,-1.2,2.42
17903,BWh,40810,12/1/2004,15.94,5.38,65.1,2.14,0.07,-0.89,-0.58,1.35
17904,BWh,40810,1/1/2005,16.34,6.19,62.4,2.11,0.07,-0.3,0.19,1.4
17905,BWh,40810,2/1/2005,19.44,7.23,68.6,2.18,0.07,2.52,0.47,1.64
17906,BWh,40810,3/1/2005,24.5,11.57,51.1,2.31,0.07,6.06,0.81,2.22
17907,BWh,40810,4/1/2005,32.61,17.19,38.2,2.31,0.07,9.63,0.88,3.44
17908,BWh,40810,5/1/2005,39.03,22.07,44.3,2.43,0.07,13.72,0.65,4.83
17909,BWh,40810,6/1/2005,44.69,23.69,30.8,3.06,0.07,15.09,0.47,6.18
17910,BWh,40810,7/1/2005,47.02,27.41,31.1,3.14,0.07,13.97,0.12,7.14
17911,BWh,40810,8/1/2005,45.72,26.06,36.3,2.72,0.07,12.27,-0.43,6.66
17912,BWh,40810,9/1/2005,42.06,20.21,35.2,2.02,0.07,8.5,-0.65,5.3
17913,BWh,40810,10/1/2005,36.11,17.24,37.8,1.9,0.07,3.5,-0.89,3.97
17914,BWh,40810,11/1/2005,25.89,10.82,53.9,1.71,0.07,0.37,-0.78,2.32
17915,BWh,40810,12/1/2005,22.12,8.85,59.1,1.56,0.07,-0.8,-0.43,1.9
17916,BWh,40810,1/1/2006,17.45,7.06,70.8,2.11,0.07,-0.0,-0.02,1.5
17917,BWh,40810,2/1/2006,19.9,10.38,50.3,2.16,0.07,2.07,0.52,1.79
17918,BWh,40810,3/1/2006,26.95,12.35,38.1,2.33,0.07,5.8,0.68,2.5
17919,BWh,40810,4/1/2006,32.08,17.72,45.7,2.16,0.07,9.72,0.84,3.4
17920,BWh,40810,5/1/2006,40.41,22.88,46.1,2.38,0.07,13.84,0.76,5.17
17921,BWh,40810,6/1/2006,46.55,25.09,30.3,2.85,0.07,15.36,0.34,6.78
17922,BWh,40810,7/1/2006,46.23,26.7,35.3,3.49,0.07,15.13,0.09,6.86
17923,BWh,40810,8/1/2006,47.19,27.1,25.8,2.37,0.07,11.42,-0.34,7.15
17924,BWh,40810,9/1/2006,42.36,20.94,36.1,2.1,0.07,8.61,-0.57,5.42
17925,BWh,40810,10/1/2006,36.46,21.45,50.6,2.52,0.07,4.12,-0.98,4.33
17926,BWh,40810,11/1/2006,24.15,11.13,58.4,1.8,0.07,0.38,-1.34,2.17
17927,BWh,40810,12/1/2006,14.45,5.26,66.9,1.81,0.07,-0.53,-0.56,1.27
17928,BWh,40810,1/1/2007,14.99,4.23,55.3,2.15,0.07,-0.2,0.37,1.27
17929,BWh,40810,2/1/2007,21.01,9.24,59.2,2.17,0.07,2.32,0.56,1.83
17930,BWh,40810,3/1/2007,24.28,11.01,58.0,2.2,0.07,5.95,0.62,2.17
17931,BWh,40810,4/1/2007,30.69,17.23,50.1,2.28,0.07,8.81,0.99,3.19
17932,BWh,40810,5/1/2007,40.61,23.01,42.9,1.94,0.07,11.66,0.73,5.22
17933,BWh,40810,6/1/2007,45.09,23.76,38.0,3.09,0.07,15.17,0.26,6.29
17934,BWh,40810,7/1/2007,45.77,25.17,36.1,2.9,0.07,14.82,0.08,6.59
17935,BWh,40810,8/1/2007,46.81,24.31,29.5,2.6,0.07,11.99,-0.3,6.78
17936,BWh,40810,9/1/2007,43.59,18.68,32.8,1.92,0.07,8.35,-0.55,5.53
17937,BWh,40810,10/1/2007,37.5,17.77,39.5,1.67,0.07,3.76,-0.84,4.24
17938,BWh,40810,11/1/2007,27.78,10.49,41.7,1.93,0.07,-0.21,-1.03,2.5
17939,BWh,40810,12/1/2007,18.65,7.19,61.4,2.06,0.07,-0.91,-0.72,1.58
17940,BWh,40810,1/1/2008,13.8,4.01,74.1,1.65,0.07,0.18,0.05,1.2
17941,BWh,40810,2/1/2008,20.46,6.92,62.5,2.34,0.07,2.38,0.95,1.7
17942,BWh,40810,3/1/2008,30.81,14.01,31.7,2.62,0.07,5.38,0.89,3.02
17943,BWh,40810,4/1/2008,35.57,17.23,32.2,2.33,0.07,9.13,0.59,3.89
17944,BWh,40810,5/1/2008,39.9,21.79,31.9,2.73,0.07,11.96,0.59,4.98
17945,BWh,40810,6/1/2008,45.23,24.32,36.0,3.29,0.07,14.35,0.4,6.37
17946,BWh,40810,7/1/2008,46.63,26.45,33.3,2.9,0.07,13.27,0.14,6.94
17947,BWh,40810,8/1/2008,47.18,26.43,27.4,2.41,0.07,11.48,-0.22,7.08
17948,BWh,40810,9/1/2008,42.66,24.23,34.2,2.27,0.07,7.79,-0.74,5.76
17949,BWh,40810,10/1/2008,35.31,17.26,45.1,1.93,0.07,3.87,-1.06,3.85
17950,BWh,40810,11/1/2008,25.32,11.31,61.9,1.71,0.07,0.71,-0.94,2.28
17951,BWh,40810,12/1/2008,19.37,6.47,57.8,1.7,0.07,-1.46,-0.52,1.61
17952,BWh,40810,1/1/2009,17.46,4.29,59.9,1.66,0.07,-0.59,0.2,1.41
17953,BWh,40810,2/1/2009,21.8,9.78,55.0,1.93,0.07,2.24,0.52,1.91
17954,BWh,40810,3/1/2009,26.06,10.68,37.5,1.88,0.07,5.41,0.53,2.33
17955,BWh,40810,4/1/2009,30.83,15.87,51.5,2.08,0.07,9.28,0.93,3.13
17956,BWh,40810,5/1/2009,40.05,23.22,40.3,2.1,0.07,11.8,0.8,5.12
17957,BWh,40810,6/1/2009,44.95,24.6,35.9,2.46,0.07,13.91,0.3,6.33
17958,BWh,40810,7/1/2009,45.48,26.29,31.6,2.82,0.07,12.68,0.06,6.62
17959,BWh,40810,8/1/2009,46.0,25.32,42.0,2.55,0.07,12.94,-0.32,6.66
17960,BWh,40810,9/1/2009,41.3,21.31,39.3,2.25,0.07,8.54,-0.58,5.22
17961,BWh,40810,10/1/2009,36.46,18.23,38.7,2.0,0.07,3.42,-0.85,4.09
17962,BWh,40810,11/1/2009,25.33,12.87,58.1,1.74,0.07,0.67,-0.86,2.36
17963,BWh,40810,12/1/2009,20.17,9.87,69.5,1.83,0.07,-0.47,-0.32,1.79
17964,BWh,40810,1/1/2010,19.7,9.28,59.7,2.41,0.07,-0.16,0.12,1.73
17965,BWh,40810,2/1/2010,22.27,11.24,57.9,2.22,0.07,2.34,0.48,2.01
17966,BWh,40810,3/1/2010,28.4,14.17,52.7,2.34,0.07,6.04,0.61,2.74
17967,BWh,40810,4/1/2010,33.11,17.87,49.8,2.29,0.07,10.08,0.66,3.56
17968,BWh,40810,5/1/2010,39.3,22.16,39.9,2.36,0.07,12.31,0.76,4.89
17969,BWh,40810,6/1/2010,46.13,26.52,24.7,2.81,0.07,13.9,0.47,6.81
17970,BWh,40810,7/1/2010,47.69,27.11,28.5,2.52,0.07,13.62,0.1,7.29
17971,BWh,40810,8/1/2010,47.44,28.13,28.7,1.77,0.07,11.57,-0.27,7.33
17972,BWh,40810,9/1/2010,44.06,22.91,34.4,1.93,0.07,8.26,-0.67,5.96
17973,BWh,40810,10/1/2010,38.39,17.97,38.4,1.72,0.07,3.76,-0.95,4.41
17974,BWh,40810,11/1/2010,29.53,10.44,44.9,1.39,0.07,-0.16,-0.96,2.7
17975,BWh,40810,12/1/2010,22.74,6.31,43.1,1.63,0.07,-1.89,-0.56,1.86
17976,BWh,40810,1/1/2011,17.55,6.35,69.5,1.74,0.07,0.13,-0.06,1.48
17977,BWh,40810,2/1/2011,19.28,8.11,57.9,1.96,0.07,2.21,0.44,1.66
17978,BWh,40810,3/1/2011,25.74,10.85,49.3,2.18,0.07,6.15,0.76,2.31
17979,BWh,40810,4/1/2011,32.65,16.43,38.4,2.35,0.07,8.83,0.92,3.4
17980,BWh,40810,5/1/2011,40.33,22.62,41.8,2.58,0.07,12.46,0.74,5.13
17981,BWh,40810,6/1/2011,45.37,24.8,32.6,2.65,0.07,14.57,0.39,6.45
17982,BWh,40810,7/1/2011,47.54,26.5,27.6,2.49,0.07,13.71,0.08,7.19
17983,BWh,40810,8/1/2011,47.08,25.36,40.4,2.44,0.07,13.36,-0.35,6.95
17984,BWh,40810,9/1/2011,43.11,20.84,39.6,2.23,0.07,8.83,-0.73,5.58
17985,BWh,40810,10/1/2011,35.1,16.6,43.3,2.37,0.07,3.71,-1.07,3.77
17986,BWh,40810,11/1/2011,23.08,10.18,72.3,1.97,0.07,0.94,-0.98,2.03
17987,BWh,40810,12/1/2011,19.53,4.29,58.5,1.62,0.07,-1.46,-0.35,1.55
17988,BWh,40810,1/1/2012,18.31,4.91,57.8,1.79,0.07,-0.47,0.09,1.49
17989,BWh,40810,2/1/2012,19.27,7.13,58.7,2.28,0.07,2.23,0.39,1.62
17990,BWh,40810,3/1/2012,24.43,9.88,41.5,2.44,0.07,5.54,0.83,2.14
17991,BWh,40810,4/1/2012,33.02,17.2,49.4,2.46,0.07,9.32,1.05,3.5
17992,BWh,40810,5/1/2012,41.01,23.43,38.5,2.34,0.07,11.34,0.73,5.33
17993,BWh,40810,6/1/2012,45.73,25.23,31.4,2.84,0.07,14.31,0.39,6.58
17994,BWh,40810,7/1/2012,48.43,27.19,36.6,2.77,0.07,14.95,0.08,7.51
17995,BWh,40810,8/1/2012,47.57,25.63,29.9,2.81,0.07,11.95,-0.41,7.11
17996,BWh,40810,9/1/2012,43.17,20.83,39.2,2.15,0.07,8.89,-0.58,5.59
17997,BWh,40810,10/1/2012,37.14,19.36,45.9,2.13,0.07,4.08,-0.86,4.29
17998,BWh,40810,11/1/2012,25.97,13.39,60.3,1.97,0.07,0.84,-0.99,2.45
17999,BWh,40810,12/1/2012,19.04,9.07,67.2,1.87,0.07,-0.64,-0.51,1.68
18000,BWh,40810,1/1/2013,18.08,6.8,48.6,2.01,0.07,-0.48,0.11,1.53
18001,BWh,40810,2/1/2013,22.34,8.94,46.6,2.13,0.07,1.93,0.53,1.92
18002,BWh,40810,3/1/2013,27.77,12.21,40.6,2.37,0.07,5.75,0.64,2.58
18003,BWh,40810,4/1/2013,33.29,16.31,38.8,2.35,0.07,9.62,0.59,3.48
18004,BWh,40810,5/1/2013,35.75,20.98,41.6,2.72,0.07,12.66,0.63,4.17
18005,BWh,40810,6/1/2013,43.63,24.0,32.4,3.31,0.07,14.8,0.53,5.96
18006,BWh,40810,7/1/2013,46.78,25.05,36.0,2.96,0.07,15.27,0.05,6.84
18007,BWh,40810,8/1/2013,45.58,23.36,38.8,2.35,0.07,13.22,-0.31,6.37
18008,BWh,40810,9/1/2013,42.12,20.76,29.4,2.05,0.07,7.79,-0.73,5.35
18009,BWh,40810,10/1/2013,33.99,14.04,43.8,2.0,0.07,3.71,-0.87,3.46
18010,BWh,40810,11/1/2013,24.53,13.53,62.9,1.69,0.07,0.94,-0.82,2.32
18011,BWh,40810,12/1/2013,18.48,6.13,59.3,2.2,0.07,-1.11,-0.49,1.54
18012,BWh,40810,1/1/2014,16.2,7.74,56.7,1.69,0.07,0.17,0.13,1.45
18013,BWh,40810,2/1/2014,20.66,7.57,48.4,1.78,0.07,1.92,0.53,1.74
18014,BWh,40810,3/1/2014,25.72,13.31,44.4,1.67,0.07,5.68,0.79,2.42
18015,BWh,40810,4/1/2014,33.21,17.57,40.8,1.66,0.07,9.37,0.82,3.55
18016,BWh,40810,5/1/2014,40.21,22.17,33.7,1.99,0.07,12.78,0.64,5.07
18017,BWh,40810,6/1/2014,44.68,24.4,27.4,2.74,0.07,14.46,0.38,6.24
18018,BWh,40810,7/1/2014,46.77,26.51,28.1,2.97,0.07,14.32,0.15,6.98
18019,BWh,40810,8/1/2014,47.03,26.38,23.8,2.54,0.07,11.35,-0.3,7.04
18020,BWh,40810,9/1/2014,43.35,21.27,28.6,2.26,0.07,7.85,-0.7,5.66
18021,BWh,40810,10/1/2014,35.26,18.23,49.3,2.36,0.07,4.01,-1.03,3.9
18022,BWh,40810,11/1/2014,24.94,10.27,57.2,1.56,0.07,0.47,-0.84,2.2
18023,BWh,40810,12/1/2014,21.01,8.46,57.0,1.28,0.07,-1.05,-0.31,1.8
18024,BWh,40810,1/1/2015,19.7,6.66,47.4,1.65,0.07,-0.6,0.07,1.64
18025,BWh,40810,2/1/2015,21.93,9.65,54.3,2.24,0.07,2.22,0.43,1.92
18026,BWh,40810,3/1/2015,26.67,12.12,49.1,2.03,0.07,5.94,0.61,2.46
18027,BWh,40810,4/1/2015,33.33,15.79,31.8,2.46,0.07,8.74,0.88,3.46
18028,BWh,40810,5/1/2015,41.06,22.95,31.7,2.26,0.07,11.42,0.76,5.3
18029,BWh,40810,6/1/2015,45.93,24.8,23.6,3.63,0.07,13.38,0.43,6.59
18030,BWh,40810,7/1/2015,48.39,27.99,26.6,2.89,0.07,13.83,0.18,7.58
18031,BWh,40810,8/1/2015,48.45,27.45,29.9,2.23,0.07,12.15,-0.27,7.54
18032,BWh,40810,9/1/2015,43.81,24.94,34.1,1.5,0.07,7.98,-0.66,6.09
18033,BWh,40810,10/1/2015,36.64,20.53,49.0,1.98,0.07,4.17,-1.08,4.29
18034,BWh,40810,11/1/2015,25.39,12.5,57.9,1.51,0.07,0.53,-1.11,2.35
18035,BWh,40810,12/1/2015,17.85,7.54,67.2,1.74,0.07,-0.73,-0.48,1.54
18036,BWh,40810,1/1/2016,17.61,6.6,50.4,1.91,0.07,-0.59,0.22,1.49
18037,BWh,40810,2/1/2016,23.03,8.68,45.1,2.16,0.07,1.88,0.52,1.97
18038,BWh,40810,3/1/2016,26.59,12.41,44.5,2.26,0.07,5.81,0.64,2.46
18039,BWh,40810,4/1/2016,33.1,16.96,48.3,2.09,0.07,10.41,0.81,3.5
18040,BWh,40810,5/1/2016,40.34,21.88,38.7,2.58,0.07,13.18,0.66,5.07
18041,BWh,40810,6/1/2016,44.45,24.5,28.1,2.58,0.07,14.29,0.42,6.2
18042,BWh,40810,7/1/2016,47.34,26.97,34.6,2.88,0.07,14.84,0.23,7.18
18043,BWh,40810,8/1/2016,48.21,27.18,27.6,2.25,0.07,11.86,-0.35,7.44
18044,BWh,40810,9/1/2016,42.97,21.3,35.9,2.26,0.07,8.52,-0.76,5.58
18045,BWh,40810,10/1/2016,36.99,16.75,39.2,1.49,0.07,3.6,-0.93,4.09
18046,BWh,40810,11/1/2016,27.31,10.27,42.4,1.99,0.07,-0.11,-0.97,2.44
18047,BWh,40810,12/1/2016,18.68,7.23,56.2,1.99,0.07,-0.74,-0.41,1.59
18048,BWh,40811,1/1/2001,17.75,7.99,60.9,1.12,0.07,-0.72,0.16,1.55
18049,BWh,40811,2/1/2001,20.82,9.55,46.7,1.31,0.07,1.66,0.57,1.83
18050,BWh,40811,3/1/2001,27.65,14.34,42.0,1.39,0.07,5.86,0.84,2.67
18051,BWh,40811,4/1/2001,34.8,19.65,29.4,1.98,0.07,9.28,0.81,3.93
18052,BWh,40811,5/1/2001,41.02,24.18,28.6,2.51,0.07,12.83,0.62,5.4
18053,BWh,40811,6/1/2001,45.29,26.83,27.4,2.81,0.07,15.37,0.4,6.63
18054,BWh,40811,7/1/2001,46.95,29.68,31.8,2.45,0.07,15.16,0.2,7.38
18055,BWh,40811,8/1/2001,47.71,30.24,27.7,1.89,0.07,12.1,-0.29,7.65
18056,BWh,40811,9/1/2001,43.43,25.07,31.1,1.33,0.07,7.97,-0.7,6.01
18057,BWh,40811,10/1/2001,37.07,20.99,37.8,1.0,0.07,3.37,-1.04,4.39
18058,BWh,40811,11/1/2001,26.7,12.11,49.2,1.49,0.07,-0.12,-0.87,2.46
18059,BWh,40811,12/1/2001,20.63,12.65,62.1,1.43,0.07,-0.69,-0.48,1.95
18060,BWh,40811,1/1/2002,17.15,7.87,57.1,1.5,0.07,-0.64,-0.09,1.51
18061,BWh,40811,2/1/2002,21.47,9.28,42.1,1.45,0.07,1.49,0.58,1.87
18062,BWh,40811,3/1/2002,27.43,14.03,35.1,1.48,0.07,5.34,0.64,2.63
18063,BWh,40811,4/1/2002,30.41,18.5,49.1,1.75,0.07,8.69,0.82,3.24
18064,BWh,40811,5/1/2002,40.49,24.52,30.1,2.18,0.07,13.38,0.81,5.33
18065,BWh,40811,6/1/2002,45.12,26.88,21.1,2.3,0.07,14.26,0.43,6.59
18066,BWh,40811,7/1/2002,47.48,29.79,25.4,2.23,0.07,14.57,0.13,7.54
18067,BWh,40811,8/1/2002,46.81,28.81,25.2,2.49,0.07,11.86,-0.32,7.24
18068,BWh,40811,9/1/2002,43.46,24.63,20.8,1.84,0.07,6.72,-0.57,5.98
18069,BWh,40811,10/1/2002,38.09,21.16,31.4,0.62,0.07,2.89,-0.96,4.59
18070,BWh,40811,11/1/2002,26.79,13.99,48.7,0.94,0.07,-0.12,-1.04,2.56
18071,BWh,40811,12/1/2002,19.29,10.19,62.7,1.8,0.07,-0.95,-0.47,1.74
18072,BWh,40811,1/1/2003,18.64,8.8,54.7,1.29,0.07,-0.68,0.09,1.64
18073,BWh,40811,2/1/2003,21.46,10.49,54.7,2.03,0.07,1.99,0.39,1.91
18074,BWh,40811,3/1/2003,25.66,13.03,47.4,1.98,0.07,5.35,0.76,2.4
18075,BWh,40811,4/1/2003,33.7,20.03,50.4,2.49,0.07,9.66,0.92,3.79
18076,BWh,40811,5/1/2003,39.91,24.96,34.8,1.87,0.07,12.47,0.7,5.25
18077,BWh,40811,6/1/2003,45.13,28.52,27.4,2.6,0.07,14.39,0.38,6.77
18078,BWh,40811,7/1/2003,46.36,29.38,26.4,3.2,0.07,14.23,0.08,7.19
18079,BWh,40811,8/1/2003,47.12,28.94,28.7,1.87,0.07,12.16,-0.3,7.34
18080,BWh,40811,9/1/2003,42.87,24.37,29.7,1.93,0.07,7.84,-0.61,5.82
18081,BWh,40811,10/1/2003,37.18,21.58,30.4,1.71,0.07,2.73,-0.95,4.46
18082,BWh,40811,11/1/2003,26.86,13.21,43.5,1.59,0.07,-0.26,-1.01,2.53
18083,BWh,40811,12/1/2003,19.23,10.57,62.7,1.53,0.07,-0.73,-0.35,1.75
18084,BWh,40811,1/1/2004,19.06,11.13,63.1,1.46,0.07,-0.16,0.07,1.77
18085,BWh,40811,2/1/2004,21.34,10.37,42.7,2.01,0.07,1.52,0.48,1.9
18086,BWh,40811,3/1/2004,28.86,14.92,47.4,1.54,0.07,6.04,0.59,2.84
18087,BWh,40811,4/1/2004,30.83,17.7,48.4,1.89,0.07,9.45,0.67,3.24
18088,BWh,40811,5/1/2004,39.22,23.77,38.6,2.08,0.07,13.32,0.84,5.01
18089,BWh,40811,6/1/2004,45.11,27.34,24.4,2.85,0.07,14.57,0.46,6.64
18090,BWh,40811,7/1/2004,47.41,28.83,30.8,2.02,0.07,14.57,0.06,7.4
18091,BWh,40811,8/1/2004,46.63,27.56,27.7,2.52,0.07,12.2,-0.32,7.05
18092,BWh,40811,9/1/2004,43.31,23.7,37.4,1.53,0.07,8.62,-0.54,5.86
18093,BWh,40811,10/1/2004,37.91,20.76,39.5,1.01,0.07,3.61,-0.91,4.52
18094,BWh,40811,11/1/2004,26.87,14.17,50.5,1.56,0.07,0.25,-1.22,2.58
18095,BWh,40811,12/1/2004,16.95,6.95,61.4,1.43,0.07,-1.1,-0.57,1.47
18096,BWh,40811,1/1/2005,17.22,7.47,59.4,1.31,0.07,-0.53,0.19,1.5
18097,BWh,40811,2/1/2005,20.21,9.05,61.5,1.44,0.07,2.14,0.48,1.76
18098,BWh,40811,3/1/2005,25.55,12.85,41.9,1.64,0.07,5.6,0.81,2.38
18099,BWh,40811,4/1/2005,33.74,18.58,30.4,1.8,0.07,8.93,0.86,3.69
18100,BWh,40811,5/1/2005,39.71,23.19,32.3,1.93,0.07,12.84,0.68,5.05
18101,BWh,40811,6/1/2005,44.81,27.0,25.9,2.89,0.07,14.64,0.53,6.53
18102,BWh,40811,7/1/2005,47.3,30.88,26.7,2.67,0.07,13.65,0.14,7.62
18103,BWh,40811,8/1/2005,46.23,29.46,30.5,2.08,0.07,11.85,-0.39,7.16
18104,BWh,40811,9/1/2005,42.74,24.24,27.9,1.73,0.07,7.67,-0.68,5.78
18105,BWh,40811,10/1/2005,36.83,19.57,33.0,1.28,0.07,2.94,-0.95,4.25
18106,BWh,40811,11/1/2005,25.91,13.89,52.0,1.25,0.07,0.11,-0.8,2.47
18107,BWh,40811,12/1/2005,22.71,10.82,54.5,1.0,0.07,-1.26,-0.49,2.03
18108,BWh,40811,1/1/2006,17.66,8.15,66.9,1.35,0.07,-0.24,-0.06,1.55
18109,BWh,40811,2/1/2006,20.72,11.19,44.5,1.28,0.07,1.78,0.55,1.89
18110,BWh,40811,3/1/2006,27.8,13.78,39.7,1.79,0.07,5.78,0.72,2.66
18111,BWh,40811,4/1/2006,33.03,19.31,48.1,1.49,0.07,9.88,0.88,3.64
18112,BWh,40811,5/1/2006,40.8,25.78,32.3,1.92,0.07,12.94,0.78,5.51
18113,BWh,40811,6/1/2006,46.37,28.3,26.8,2.13,0.07,14.93,0.36,7.07
18114,BWh,40811,7/1/2006,46.57,30.24,35.2,2.82,0.07,15.3,0.11,7.35
18115,BWh,40811,8/1/2006,47.51,30.42,22.5,1.83,0.07,11.05,-0.33,7.62
18116,BWh,40811,9/1/2006,42.5,24.86,32.4,1.37,0.07,8.14,-0.62,5.78
18117,BWh,40811,10/1/2006,37.21,23.0,44.5,1.46,0.07,3.72,-0.98,4.58
18118,BWh,40811,11/1/2006,25.49,13.93,49.1,1.28,0.07,-0.09,-1.32,2.43
18119,BWh,40811,12/1/2006,15.53,7.07,62.3,1.2,0.07,-0.81,-0.58,1.39
18120,BWh,40811,1/1/2007,16.14,6.57,52.9,1.33,0.07,-0.71,0.37,1.4
