,climate,Code,daytime,Tmax,Tmin,Rhmean,u2,GAMA,Rn,G,es
18395,BSh,40812,12/1/2013,18.94,8.14,58.0,1.07,0.06,-1.35,-0.5,1.64
18396,BSh,40812,1/1/2014,17.1,8.42,60.1,0.92,0.06,-0.32,0.06,1.53
18397,BSh,40812,2/1/2014,20.26,8.59,52.4,1.13,0.06,1.76,0.44,1.75
18398,BSh,40812,3/1/2014,24.8,13.41,51.2,1.35,0.06,5.5,0.77,2.34
18399,BSh,40812,4/1/2014,32.2,18.79,47.5,1.29,0.07,9.27,0.92,3.49
18400,BSh,40812,5/1/2014,38.79,25.63,40.9,1.56,0.07,13.04,0.73,5.1
18401,BSh,40812,6/1/2014,43.21,28.75,36.8,1.64,0.07,15.13,0.45,6.34
18402,BSh,40812,7/1/2014,45.45,31.94,37.1,1.67,0.07,15.23,0.14,7.27
18403,BSh,40812,8/1/2014,45.25,30.72,29.9,1.67,0.07,11.85,-0.33,7.07
18404,BSh,40812,9/1/2014,41.53,26.38,32.7,1.52,0.07,8.03,-0.76,5.72
18405,BSh,40812,10/1/2014,33.92,20.45,52.0,1.41,0.07,3.8,-1.09,3.85
18406,BSh,40812,11/1/2014,24.07,12.64,64.0,1.1,0.06,0.45,-0.78,2.23
18407,BSh,40812,12/1/2014,21.97,10.12,62.9,0.88,0.06,-1.08,-0.29,1.94
18408,BSh,40812,1/1/2015,19.52,8.87,58.6,1.04,0.06,-0.13,0.03,1.7
18409,BSh,40812,2/1/2015,21.42,11.39,66.1,1.45,0.06,2.26,0.35,1.95
18410,BSh,40812,3/1/2015,25.0,13.48,61.7,1.28,0.06,5.79,0.61,2.36
18411,BSh,40812,4/1/2015,31.96,18.28,39.9,1.55,0.07,8.73,0.92,3.42
18412,BSh,40812,5/1/2015,39.43,25.4,39.6,1.6,0.07,12.47,0.82,5.2
18413,BSh,40812,6/1/2015,44.17,29.39,38.1,1.76,0.07,15.3,0.51,6.64
18414,BSh,40812,7/1/2015,46.22,33.16,43.4,1.88,0.07,14.85,0.15,7.64
18415,BSh,40812,8/1/2015,46.01,31.71,45.7,1.8,0.07,13.94,-0.31,7.39
18416,BSh,40812,9/1/2015,41.71,28.76,55.4,1.59,0.07,9.56,-0.7,6.01
18417,BSh,40812,10/1/2015,34.98,22.84,58.4,1.36,0.07,4.31,-1.14,4.2
18418,BSh,40812,11/1/2015,24.44,13.57,54.0,1.12,0.06,0.02,-1.08,2.31
18419,BSh,40812,12/1/2015,18.25,8.73,66.9,0.99,0.06,-1.11,-0.44,1.61
18420,BSh,40812,1/1/2016,17.76,7.76,63.8,1.09,0.06,-0.62,0.19,1.55
18421,BSh,40812,2/1/2016,22.36,9.91,56.7,1.21,0.06,2.0,0.48,1.96
18422,BSh,40812,3/1/2016,25.65,13.5,54.6,1.32,0.06,5.82,0.55,2.42
18423,BSh,40812,4/1/2016,30.81,17.22,53.8,1.4,0.07,10.4,0.85,3.21
18424,BSh,40812,5/1/2016,38.81,24.64,44.6,1.46,0.07,13.48,0.83,5.01
18425,BSh,40812,6/1/2016,43.24,28.52,44.2,1.63,0.07,15.74,0.5,6.32
18426,BSh,40812,7/1/2016,45.95,31.93,47.6,1.57,0.07,16.3,0.24,7.4
18427,BSh,40812,8/1/2016,46.39,32.33,41.4,1.66,0.07,13.39,-0.37,7.57
18428,BSh,40812,9/1/2016,41.48,25.85,46.6,1.45,0.07,9.18,-0.79,5.66
18429,BSh,40812,10/1/2016,35.56,20.5,48.6,1.2,0.07,3.92,-0.89,4.11
18430,BSh,40812,11/1/2016,27.42,14.36,52.4,1.15,0.06,0.2,-0.93,2.65
18431,BSh,40812,12/1/2016,18.91,10.58,64.6,1.13,0.06,-0.45,-0.55,1.73
18432,BSh,40813,1/1/2001,17.97,8.15,79.9,0.9,0.07,-0.42,0.05,1.57
18433,BSh,40813,2/1/2001,20.96,9.84,74.5,1.85,0.07,2.36,0.57,1.85
18434,BSh,40813,3/1/2001,27.69,14.62,72.6,1.73,0.07,7.01,0.82,2.69
18435,BSh,40813,4/1/2001,34.53,19.75,74.9,2.06,0.07,11.59,0.83,3.89
18436,BSh,40813,5/1/2001,40.85,25.05,76.8,3.07,0.07,16.03,0.65,5.45
18437,BSh,40813,6/1/2001,44.81,27.92,72.7,2.38,0.07,19.29,0.38,6.63
18438,BSh,40813,7/1/2001,46.39,30.45,71.4,2.03,0.07,18.63,0.2,7.32
18439,BSh,40813,8/1/2001,46.68,31.79,73.4,1.95,0.07,16.7,-0.25,7.57
18440,BSh,40813,9/1/2001,42.53,27.03,76.5,1.67,0.07,11.91,-0.64,6.0
18441,BSh,40813,10/1/2001,37.0,23.06,77.6,1.27,0.07,5.92,-1.03,4.55
18442,BSh,40813,11/1/2001,26.63,13.58,80.2,1.54,0.07,1.0,-0.9,2.52
18443,BSh,40813,12/1/2001,21.14,13.3,79.2,1.04,0.07,-0.32,-0.52,2.02
18444,BSh,40813,1/1/2002,16.99,8.39,81.4,1.15,0.07,-0.24,-0.14,1.52
18445,BSh,40813,2/1/2002,20.45,9.99,77.2,1.04,0.07,2.41,0.54,1.82
18446,BSh,40813,3/1/2002,26.28,14.55,74.9,0.93,0.07,6.75,0.63,2.54
18447,BSh,40813,4/1/2002,29.89,18.42,82.1,1.96,0.07,9.75,0.87,3.17
18448,BSh,40813,5/1/2002,40.42,25.23,79.7,2.37,0.07,16.4,0.85,5.38
18449,BSh,40813,6/1/2002,44.51,28.09,72.6,1.72,0.07,18.91,0.42,6.57
18450,BSh,40813,7/1/2002,46.67,30.84,74.4,1.78,0.07,19.43,0.11,7.45
18451,BSh,40813,8/1/2002,46.05,29.61,76.9,1.58,0.07,16.84,-0.28,7.13
18452,BSh,40813,9/1/2002,42.93,26.67,76.8,0.97,0.07,12.1,-0.51,6.05
18453,BSh,40813,10/1/2002,37.94,23.01,77.6,0.71,0.07,6.19,-0.97,4.71
18454,BSh,40813,11/1/2002,26.65,15.24,79.6,0.93,0.07,1.08,-1.1,2.61
18455,BSh,40813,12/1/2002,19.21,10.35,79.1,1.3,0.07,-0.78,-0.51,1.74
18456,BSh,40813,1/1/2003,18.24,9.19,77.0,0.99,0.07,-0.31,0.08,1.63
18457,BSh,40813,2/1/2003,21.14,10.76,76.9,1.65,0.07,2.44,0.38,1.9
18458,BSh,40813,3/1/2003,25.34,13.01,84.1,1.74,0.07,6.07,0.76,2.37
18459,BSh,40813,4/1/2003,33.35,20.4,80.9,2.51,0.07,9.71,0.93,3.76
18460,BSh,40813,5/1/2003,39.41,25.37,70.0,2.33,0.07,13.05,0.72,5.2
18461,BSh,40813,6/1/2003,45.08,29.36,74.8,2.33,0.07,16.17,0.4,6.86
18462,BSh,40813,7/1/2003,45.7,30.63,76.7,2.03,0.07,18.67,0.09,7.17
18463,BSh,40813,8/1/2003,46.24,30.85,76.7,1.59,0.07,16.82,-0.27,7.33
18464,BSh,40813,9/1/2003,42.45,26.27,79.3,1.44,0.07,12.29,-0.6,5.91
18465,BSh,40813,10/1/2003,37.01,23.0,78.7,1.56,0.07,6.18,-0.96,4.55
18466,BSh,40813,11/1/2003,26.85,14.59,79.8,1.4,0.07,1.07,-1.02,2.6
18467,BSh,40813,12/1/2003,19.93,10.99,79.4,0.92,0.07,-0.5,-0.4,1.82
18468,BSh,40813,1/1/2004,19.05,10.95,77.9,0.99,0.07,0.07,0.01,1.76
18469,BSh,40813,2/1/2004,21.05,10.1,74.4,1.52,0.07,2.35,0.5,1.87
18470,BSh,40813,3/1/2004,28.79,15.43,79.5,1.0,0.07,7.24,0.6,2.86
18471,BSh,40813,4/1/2004,30.22,18.15,79.6,2.08,0.07,10.15,0.68,3.19
18472,BSh,40813,5/1/2004,38.7,25.03,78.3,2.46,0.07,15.76,0.85,5.03
18473,BSh,40813,6/1/2004,44.19,28.56,77.4,2.73,0.07,19.19,0.49,6.55
18474,BSh,40813,7/1/2004,46.55,31.19,81.0,2.31,0.07,19.05,0.08,7.46
18475,BSh,40813,8/1/2004,45.45,29.56,74.1,2.02,0.07,16.55,-0.32,6.97
18476,BSh,40813,9/1/2004,41.95,26.71,78.9,1.48,0.07,11.9,-0.52,5.84
18477,BSh,40813,10/1/2004,37.23,22.94,78.4,1.73,0.07,6.3,-0.94,4.58
18478,BSh,40813,11/1/2004,26.26,15.49,79.6,1.93,0.07,1.1,-1.24,2.59
18479,BSh,40813,12/1/2004,16.48,8.31,81.0,1.22,0.07,-0.68,-0.59,1.49
18480,BSh,40813,1/1/2005,16.81,8.19,80.7,1.02,0.07,-0.17,0.16,1.5
18481,BSh,40813,2/1/2005,19.51,9.78,80.9,1.06,0.07,2.45,0.46,1.74
18482,BSh,40813,3/1/2005,24.61,13.57,78.9,1.0,0.07,6.61,0.84,2.33
18483,BSh,40813,4/1/2005,33.34,19.93,73.5,1.4,0.07,11.3,0.92,3.73
18484,BSh,40813,5/1/2005,39.3,25.15,77.1,1.62,0.07,15.74,0.69,5.15
18485,BSh,40813,6/1/2005,44.52,28.47,78.2,1.66,0.07,19.26,0.48,6.62
18486,BSh,40813,7/1/2005,46.64,31.43,72.8,1.59,0.07,17.57,0.13,7.51
18487,BSh,40813,8/1/2005,45.68,30.99,73.9,1.47,0.07,15.73,-0.34,7.21
18488,BSh,40813,9/1/2005,42.18,26.07,80.4,1.0,0.07,12.29,-0.67,5.83
18489,BSh,40813,10/1/2005,36.23,21.41,80.3,0.95,0.07,6.21,-0.97,4.28
18490,BSh,40813,11/1/2005,25.47,14.94,80.8,0.71,0.07,1.04,-0.78,2.48
18491,BSh,40813,12/1/2005,22.8,12.43,80.5,0.56,0.07,-0.64,-0.51,2.11
18492,BSh,40813,1/1/2006,17.19,8.59,78.4,0.94,0.07,-0.21,-0.12,1.54
18493,BSh,40813,2/1/2006,20.59,11.18,79.5,1.74,0.07,2.41,0.56,1.88
18494,BSh,40813,3/1/2006,27.41,14.24,76.1,1.92,0.07,7.16,0.73,2.64
18495,BSh,40813,4/1/2006,32.88,19.75,82.1,1.42,0.07,11.59,0.9,3.65
18496,BSh,40813,5/1/2006,41.08,26.3,79.3,1.73,0.07,16.24,0.83,5.62
18497,BSh,40813,6/1/2006,46.37,29.87,69.4,1.47,0.07,19.21,0.35,7.25
18498,BSh,40813,7/1/2006,46.46,31.03,73.6,1.66,0.07,18.78,0.09,7.42
18499,BSh,40813,8/1/2006,46.89,31.99,66.8,1.48,0.07,15.88,-0.28,7.66
18500,BSh,40813,9/1/2006,42.21,27.41,74.1,1.33,0.07,11.82,-0.63,5.97
18501,BSh,40813,10/1/2006,36.95,23.93,79.5,1.48,0.07,5.89,-1.03,4.62
18502,BSh,40813,11/1/2006,25.39,14.75,76.9,1.05,0.07,0.89,-1.32,2.46
18503,BSh,40813,12/1/2006,15.84,7.35,82.5,1.1,0.07,-0.76,-0.6,1.41
18504,BSh,40813,1/1/2007,15.97,7.01,77.0,1.37,0.07,-0.37,0.32,1.41
18505,BSh,40813,2/1/2007,21.06,11.24,82.5,1.66,0.07,2.62,0.5,1.92
18506,BSh,40813,3/1/2007,24.3,13.1,81.7,1.03,0.07,6.06,0.67,2.27
18507,BSh,40813,4/1/2007,31.67,19.64,82.3,1.82,0.07,9.96,1.09,3.48
18508,BSh,40813,5/1/2007,41.5,27.14,73.1,1.86,0.07,14.6,0.8,5.79
18509,BSh,40813,6/1/2007,45.07,29.16,73.9,1.95,0.07,18.53,0.29,6.83
18510,BSh,40813,7/1/2007,45.8,31.1,78.1,1.79,0.07,18.48,0.12,7.25
18511,BSh,40813,8/1/2007,46.7,31.03,71.3,1.78,0.07,16.41,-0.21,7.48
18512,BSh,40813,9/1/2007,43.21,27.72,71.9,1.58,0.07,11.87,-0.61,6.23
18513,BSh,40813,10/1/2007,37.26,22.96,73.0,1.3,0.07,6.02,-0.95,4.59
18514,BSh,40813,11/1/2007,28.53,15.19,81.4,1.6,0.07,1.33,-1.07,2.81
18515,BSh,40813,12/1/2007,19.52,10.04,79.4,1.36,0.07,-0.68,-0.78,1.75
18516,BSh,40813,1/1/2008,14.43,6.87,78.2,1.32,0.07,0.09,0.02,1.32
18517,BSh,40813,2/1/2008,20.94,9.11,80.1,1.55,0.07,2.49,0.95,1.82
18518,BSh,40813,3/1/2008,31.61,16.95,70.3,1.96,0.07,7.09,0.92,3.29
18519,BSh,40813,4/1/2008,35.49,20.86,74.6,1.66,0.07,11.22,0.62,4.12
18520,BSh,40813,5/1/2008,40.25,25.9,75.2,2.34,0.07,15.0,0.63,5.41
18521,BSh,40813,6/1/2008,44.74,29.48,72.3,2.14,0.07,17.31,0.41,6.79
18522,BSh,40813,7/1/2008,46.35,31.62,73.6,1.83,0.07,16.83,0.14,7.46
18523,BSh,40813,8/1/2008,46.39,31.8,69.0,1.68,0.07,15.43,-0.27,7.5
18524,BSh,40813,9/1/2008,42.0,28.31,75.5,1.74,0.07,10.93,-0.72,6.03
18525,BSh,40813,10/1/2008,35.49,22.01,81.4,1.49,0.07,5.95,-1.04,4.21
18526,BSh,40813,11/1/2008,25.49,14.99,77.6,1.25,0.07,0.94,-0.99,2.48
18527,BSh,40813,12/1/2008,20.17,8.99,82.0,1.0,0.07,-1.12,-0.55,1.76
18528,BSh,40813,1/1/2009,17.79,7.06,80.5,1.36,0.07,-0.27,0.21,1.52
18529,BSh,40813,2/1/2009,22.53,12.53,80.9,1.63,0.07,2.55,0.55,2.09
18530,BSh,40813,3/1/2009,26.92,13.74,77.6,1.83,0.07,6.77,0.52,2.56
18531,BSh,40813,4/1/2009,30.78,19.01,80.4,2.09,0.07,10.2,0.94,3.32
18532,BSh,40813,5/1/2009,40.67,26.95,75.3,2.13,0.07,14.04,0.88,5.6
18533,BSh,40813,6/1/2009,44.61,30.3,73.0,2.17,0.07,17.48,0.31,6.86
18534,BSh,40813,7/1/2009,45.25,31.21,67.9,1.64,0.07,14.72,0.04,7.13
18535,BSh,40813,8/1/2009,45.59,30.48,77.7,1.75,0.07,15.92,-0.31,7.12
18536,BSh,40813,9/1/2009,40.98,26.65,77.3,1.94,0.07,11.44,-0.59,5.63
18537,BSh,40813,10/1/2009,36.32,22.87,75.5,1.52,0.07,5.51,-0.92,4.42
18538,BSh,40813,11/1/2009,26.03,15.32,78.0,1.53,0.07,1.02,-0.99,2.55
18539,BSh,40813,12/1/2009,19.92,11.1,78.1,1.23,0.07,-0.64,-0.38,1.82
18540,BSh,40813,1/1/2010,20.48,10.13,78.7,1.29,0.07,-0.02,0.13,1.82
18541,BSh,40813,2/1/2010,22.64,12.16,82.0,1.38,0.07,2.6,0.49,2.08
18542,BSh,40813,3/1/2010,28.99,15.55,83.7,1.63,0.07,6.83,0.66,2.89
18543,BSh,40813,4/1/2010,33.43,20.21,79.0,2.11,0.07,10.79,0.7,3.76
18544,BSh,40813,5/1/2010,39.48,25.08,75.1,2.11,0.07,14.64,0.77,5.18
18545,BSh,40813,6/1/2010,45.45,30.09,71.3,2.13,0.07,17.92,0.49,7.04
18546,BSh,40813,7/1/2010,46.86,31.78,71.9,1.94,0.07,17.87,0.12,7.62
18547,BSh,40813,8/1/2010,46.43,32.48,70.4,1.76,0.07,15.44,-0.22,7.6
18548,BSh,40813,9/1/2010,43.52,28.87,71.3,1.64,0.07,11.46,-0.63,6.43
18549,BSh,40813,10/1/2010,38.03,22.97,78.2,1.13,0.07,6.46,-0.97,4.72
18550,BSh,40813,11/1/2010,29.73,15.03,75.8,1.05,0.07,1.16,-0.95,2.94
18551,BSh,40813,12/1/2010,24.14,9.77,72.6,0.94,0.07,-1.01,-0.58,2.11
18552,BSh,40813,1/1/2011,19.04,9.21,80.2,1.11,0.07,-0.01,-0.13,1.68
18553,BSh,40813,2/1/2011,19.87,10.39,79.3,1.24,0.07,2.39,0.39,1.79
18554,BSh,40813,3/1/2011,25.99,13.31,77.6,1.47,0.07,6.71,0.85,2.45
18555,BSh,40813,4/1/2011,33.97,20.55,75.3,1.92,0.07,10.42,0.98,3.87
18556,BSh,40813,5/1/2011,40.79,26.53,78.6,2.02,0.07,15.08,0.74,5.58
18557,BSh,40813,6/1/2011,45.73,29.91,73.5,1.99,0.07,18.65,0.41,7.09
18558,BSh,40813,7/1/2011,47.18,31.91,70.1,1.78,0.07,17.92,0.07,7.72
18559,BSh,40813,8/1/2011,46.63,30.88,75.9,1.88,0.07,16.66,-0.31,7.44
18560,BSh,40813,9/1/2011,43.0,27.21,77.3,1.62,0.07,12.12,-0.74,6.13
18561,BSh,40813,10/1/2011,35.39,21.05,79.4,1.68,0.07,5.73,-1.17,4.12
18562,BSh,40813,11/1/2011,23.6,13.11,80.5,1.4,0.07,0.94,-0.97,2.21
18563,BSh,40813,12/1/2011,21.09,7.63,82.3,0.96,0.07,-1.32,-0.33,1.77
18564,BSh,40813,1/1/2012,19.26,8.12,78.5,1.37,0.07,-0.29,0.02,1.66
18565,BSh,40813,2/1/2012,19.86,9.54,80.8,1.52,0.07,2.41,0.34,1.75
18566,BSh,40813,3/1/2012,24.88,12.23,77.5,1.86,0.07,6.49,0.8,2.28
18567,BSh,40813,4/1/2012,32.63,19.62,71.6,1.84,0.07,10.46,1.12,3.61
18568,BSh,40813,5/1/2012,41.41,27.68,70.7,2.28,0.07,14.09,0.8,5.83
18569,BSh,40813,6/1/2012,45.28,29.87,71.6,1.75,0.07,17.29,0.37,6.97
18570,BSh,40813,7/1/2012,47.72,32.06,76.3,1.75,0.07,18.58,0.11,7.89
18571,BSh,40813,8/1/2012,47.03,31.19,72.6,1.67,0.07,16.26,-0.37,7.59
18572,BSh,40813,9/1/2012,42.49,26.83,78.2,1.32,0.07,12.0,-0.64,5.97
18573,BSh,40813,10/1/2012,36.83,23.07,76.3,1.11,0.07,5.73,-0.93,4.52
18574,BSh,40813,11/1/2012,26.61,16.18,81.3,1.21,0.07,1.24,-1.0,2.66
18575,BSh,40813,12/1/2012,19.97,11.41,81.1,1.2,0.07,-0.66,-0.49,1.84
18576,BSh,40813,1/1/2013,19.52,9.34,72.4,1.23,0.07,-0.36,0.09,1.72
18577,BSh,40813,2/1/2013,22.8,11.14,82.1,1.37,0.07,2.78,0.49,2.05
18578,BSh,40813,3/1/2013,27.92,14.94,75.8,1.67,0.07,6.66,0.68,2.73
18579,BSh,40813,4/1/2013,33.67,19.65,77.1,1.96,0.07,11.41,0.64,3.76
18580,BSh,40813,5/1/2013,37.2,23.94,71.8,2.03,0.07,14.54,0.66,4.66
18581,BSh,40813,6/1/2013,44.31,27.93,72.8,2.09,0.07,18.48,0.57,6.51
18582,BSh,40813,7/1/2013,47.11,30.32,72.0,1.7,0.07,18.85,0.11,7.5
18583,BSh,40813,8/1/2013,45.52,29.85,76.9,1.66,0.07,16.64,-0.3,7.02
18584,BSh,40813,9/1/2013,42.49,26.49,79.8,1.71,0.07,12.22,-0.75,5.94
18585,BSh,40813,10/1/2013,34.74,19.15,78.2,1.12,0.07,5.51,-0.94,3.88
18586,BSh,40813,11/1/2013,26.58,15.63,82.7,1.05,0.07,1.25,-0.89,2.63
18587,BSh,40813,12/1/2013,19.86,8.5,81.6,1.24,0.07,-0.91,-0.53,1.71
18588,BSh,40813,1/1/2014,17.6,9.58,81.7,1.11,0.07,0.02,0.11,1.6
18589,BSh,40813,2/1/2014,21.54,9.85,77.8,1.39,0.07,2.51,0.51,1.89
18590,BSh,40813,3/1/2014,26.92,14.86,78.8,1.46,0.07,6.69,0.83,2.62
18591,BSh,40813,4/1/2014,34.42,20.74,77.6,1.78,0.07,11.17,0.88,3.95
18592,BSh,40813,5/1/2014,40.45,26.46,72.9,1.78,0.07,15.33,0.66,5.5
18593,BSh,40813,6/1/2014,44.98,28.99,73.4,1.98,0.07,18.74,0.4,6.79
18594,BSh,40813,7/1/2014,46.71,31.49,72.0,1.77,0.07,18.5,0.13,7.54
18595,BSh,40813,8/1/2014,46.69,31.05,68.5,1.78,0.07,16.06,-0.28,7.48
18596,BSh,40813,9/1/2014,43.27,27.01,73.9,1.62,0.07,11.91,-0.7,6.17
18597,BSh,40813,10/1/2014,36.14,21.54,76.4,1.87,0.07,5.48,-1.07,4.28
18598,BSh,40813,11/1/2014,25.94,13.83,80.4,1.27,0.07,0.99,-0.85,2.47
18599,BSh,40813,12/1/2014,22.59,10.91,82.0,0.87,0.07,-0.86,-0.31,2.02
18600,BSh,40813,1/1/2015,21.12,9.77,80.4,1.37,0.07,0.01,0.1,1.86
18601,BSh,40813,2/1/2015,23.52,12.8,81.2,1.74,0.07,2.65,0.37,2.19
18602,BSh,40813,3/1/2015,26.92,14.48,81.1,1.49,0.07,6.69,0.62,2.6
18603,BSh,40813,4/1/2015,34.19,19.98,77.1,1.74,0.07,10.66,0.94,3.86
18604,BSh,40813,5/1/2015,41.49,26.71,71.8,1.85,0.07,14.73,0.75,5.75
18605,BSh,40813,6/1/2015,45.73,29.83,68.7,2.16,0.07,18.49,0.43,7.08
18606,BSh,40813,7/1/2015,47.72,32.63,71.8,1.66,0.07,17.93,0.15,7.97
18607,BSh,40813,8/1/2015,47.88,32.01,73.2,1.78,0.07,16.63,-0.26,7.93
18608,BSh,40813,9/1/2015,43.47,29.43,73.9,1.61,0.07,11.18,-0.67,6.48
18609,BSh,40813,10/1/2015,37.06,23.83,80.0,1.26,0.07,5.8,-1.14,4.63
18610,BSh,40813,11/1/2015,25.77,14.59,78.2,0.95,0.07,0.9,-1.14,2.49
18611,BSh,40813,12/1/2015,18.87,9.5,79.1,0.95,0.07,-1.0,-0.45,1.68
18612,BSh,40813,1/1/2016,18.72,8.81,79.2,1.16,0.07,-0.35,0.22,1.65
18613,BSh,40813,2/1/2016,23.78,10.97,80.5,1.08,0.07,2.8,0.52,2.13
18614,BSh,40813,3/1/2016,27.35,14.99,78.2,1.42,0.07,6.83,0.58,2.67
18615,BSh,40813,4/1/2016,32.38,19.07,74.0,1.69,0.07,11.73,0.88,3.53
18616,BSh,40813,5/1/2016,41.09,26.28,78.2,1.99,0.07,16.42,0.81,5.62
18617,BSh,40813,6/1/2016,44.97,29.7,72.7,1.97,0.07,18.39,0.4,6.87
18618,BSh,40813,7/1/2016,47.05,31.79,76.8,1.65,0.07,18.72,0.19,7.67
18619,BSh,40813,8/1/2016,47.71,32.52,68.7,1.5,0.07,15.92,-0.31,7.95
18620,BSh,40813,9/1/2016,43.19,26.84,75.5,1.51,0.07,11.81,-0.75,6.13
18621,BSh,40813,10/1/2016,37.23,21.71,78.0,1.09,0.07,6.01,-0.92,4.48
18622,BSh,40813,11/1/2016,28.54,15.07,80.7,1.0,0.07,1.32,-0.98,2.81
18623,BSh,40813,12/1/2016,20.48,10.5,79.5,1.17,0.07,-0.61,-1.27,1.84
20352,BSh,40833,1/1/2001,17.8,7.23,57.1,1.21,0.07,-0.98,0.03,1.53
20353,BSh,40833,2/1/2001,21.49,8.89,42.2,2.17,0.07,1.21,0.59,1.85
20354,BSh,40833,3/1/2001,28.55,13.36,39.1,2.25,0.07,5.49,0.83,2.72
20355,BSh,40833,4/1/2001,35.49,18.5,23.0,2.41,0.07,8.51,0.83,3.95
20356,BSh,40833,5/1/2001,41.8,23.81,20.7,3.87,0.07,11.7,0.59,5.53
20357,BSh,40833,6/1/2001,45.35,25.39,15.6,2.82,0.07,13.28,0.3,6.5
20358,BSh,40833,7/1/2001,46.88,27.4,17.1,1.69,0.07,12.73,0.17,7.1
20359,BSh,40833,8/1/2001,46.66,28.98,19.9,2.02,0.07,10.47,-0.28,7.22
20360,BSh,40833,9/1/2001,42.72,23.61,23.1,1.4,0.07,6.62,-0.65,5.72
20361,BSh,40833,10/1/2001,37.54,19.6,31.7,1.14,0.07,2.57,-0.97,4.37
20362,BSh,40833,11/1/2001,27.36,11.18,35.3,1.74,0.07,-1.11,-0.79,2.49
20363,BSh,40833,12/1/2001,21.45,13.01,72.8,1.6,0.07,-0.57,-0.48,2.03
20364,BSh,40833,1/1/2002,17.21,7.75,60.0,1.35,0.07,-0.92,-0.15,1.51
20365,BSh,40833,2/1/2002,21.04,9.04,49.8,1.78,0.07,1.5,0.55,1.82
20366,BSh,40833,3/1/2002,27.44,13.25,30.8,2.0,0.07,4.84,0.67,2.59
20367,BSh,40833,4/1/2002,31.02,18.22,38.0,2.86,0.07,8.4,0.82,3.3
20368,BSh,40833,5/1/2002,40.87,23.37,25.7,3.21,0.07,12.49,0.71,5.3
20369,BSh,40833,6/1/2002,44.73,24.91,17.7,3.28,0.07,13.56,0.37,6.3
20370,BSh,40833,7/1/2002,47.04,27.74,21.8,2.97,0.07,13.66,0.1,7.18
20371,BSh,40833,8/1/2002,46.5,26.03,21.8,2.49,0.07,10.88,-0.31,6.86
20372,BSh,40833,9/1/2002,43.05,22.91,18.7,2.31,0.07,6.08,-0.51,5.73
20373,BSh,40833,10/1/2002,38.41,19.45,25.5,1.17,0.07,2.01,-0.89,4.52
20374,BSh,40833,11/1/2002,27.32,13.16,44.8,1.72,0.07,-0.64,-0.99,2.57
20375,BSh,40833,12/1/2002,20.21,9.4,66.0,2.11,0.07,-1.27,-0.47,1.77
20376,BSh,40833,1/1/2003,18.89,8.02,58.7,2.15,0.07,-0.87,0.1,1.63
20377,BSh,40833,2/1/2003,22.43,10.1,54.6,2.27,0.07,1.75,0.44,1.98
20378,BSh,40833,3/1/2003,27.0,12.59,44.9,2.41,0.07,5.06,0.76,2.51
20379,BSh,40833,4/1/2003,34.71,19.55,40.7,3.14,0.07,8.59,0.86,3.91
20380,BSh,40833,5/1/2003,40.52,23.77,30.2,2.53,0.07,11.5,0.64,5.26
20381,BSh,40833,6/1/2003,45.86,26.81,25.7,3.25,0.07,13.98,0.36,6.77
20382,BSh,40833,7/1/2003,46.34,28.14,19.7,3.53,0.07,12.8,0.06,7.04
20383,BSh,40833,8/1/2003,46.32,27.99,19.6,2.52,0.07,10.41,-0.32,7.02
20384,BSh,40833,9/1/2003,43.07,22.33,22.3,2.36,0.07,6.56,-0.59,5.69
20385,BSh,40833,10/1/2003,37.67,19.65,25.8,2.4,0.07,2.0,-0.91,4.4
20386,BSh,40833,11/1/2003,27.54,11.81,41.5,1.99,0.07,-0.66,-0.92,2.53
20387,BSh,40833,12/1/2003,20.43,10.52,59.7,1.67,0.07,-1.15,-0.32,1.84
20388,BSh,40833,1/1/2004,19.39,10.79,70.4,1.51,0.07,-0.13,-0.0,1.77
20389,BSh,40833,2/1/2004,21.76,9.17,42.4,2.83,0.07,1.3,0.46,1.88
20390,BSh,40833,3/1/2004,29.86,13.52,42.8,1.93,0.07,5.56,0.62,2.88
20391,BSh,40833,4/1/2004,31.4,17.19,40.8,2.38,0.07,8.53,0.67,3.28
20392,BSh,40833,5/1/2004,39.72,22.7,26.1,2.67,0.07,11.96,0.76,5.01
20393,BSh,40833,6/1/2004,44.89,25.35,19.5,3.01,0.07,13.49,0.44,6.38
20394,BSh,40833,7/1/2004,47.08,28.0,22.9,2.41,0.07,13.28,0.07,7.22
20395,BSh,40833,8/1/2004,46.12,26.03,17.7,2.64,0.07,10.08,-0.35,6.76
20396,BSh,40833,9/1/2004,42.27,22.79,19.4,2.05,0.07,5.99,-0.53,5.55
20397,BSh,40833,10/1/2004,37.75,19.3,28.3,1.42,0.07,2.27,-0.81,4.39
20398,BSh,40833,11/1/2004,27.57,14.29,40.4,1.61,0.07,-0.49,-1.16,2.66
20399,BSh,40833,12/1/2004,16.7,7.28,66.0,1.41,0.07,-1.03,-0.62,1.46
20400,BSh,40833,1/1/2005,16.81,7.46,65.7,1.52,0.07,-0.58,0.18,1.47
20401,BSh,40833,2/1/2005,20.17,8.93,62.9,1.93,0.07,1.91,0.49,1.75
20402,BSh,40833,3/1/2005,25.94,12.33,54.0,2.5,0.07,5.66,0.84,2.39
20403,BSh,40833,4/1/2005,34.41,18.67,30.1,2.71,0.07,8.38,0.87,3.8
