,climate,Code,daytime,Tmax,Tmin,Rhmean,u2,GAMA,Rn,G,es
8165,BWk,40745,6/1/2009,31.59,16.57,41.3,3.7,0.06,13.8,0.46,3.27
8166,BWk,40745,7/1/2009,35.32,19.26,28.6,3.15,0.06,12.33,0.15,3.98
8167,BWk,40745,8/1/2009,33.21,19.1,25.3,3.47,0.06,8.92,-0.43,3.65
8168,BWk,40745,9/1/2009,28.94,13.34,38.6,2.92,0.06,4.75,-0.79,2.76
8169,BWk,40745,10/1/2009,22.96,6.88,46.7,1.97,0.06,-0.46,-0.81,1.9
8170,BWk,40745,11/1/2009,15.72,3.34,76.8,2.24,0.06,-2.93,-0.61,1.28
8171,BWk,40745,12/1/2009,11.4,1.09,77.9,1.44,0.06,-4.49,-0.24,1.0
8172,BWk,40745,1/1/2010,11.73,0.39,69.1,1.56,0.06,-2.91,-0.03,1.0
8173,BWk,40745,2/1/2010,11.06,0.7,68.3,2.49,0.06,-0.37,0.4,0.98
8174,BWk,40745,3/1/2010,17.81,5.6,59.3,2.4,0.06,3.1,0.78,1.48
8175,BWk,40745,4/1/2010,23.61,10.57,59.4,3.02,0.06,7.21,0.69,2.1
8176,BWk,40745,5/1/2010,28.8,14.27,54.2,3.09,0.06,11.03,0.69,2.79
8177,BWk,40745,6/1/2010,35.48,18.45,33.4,2.86,0.06,13.6,0.47,3.95
8178,BWk,40745,7/1/2010,36.33,20.05,26.1,3.02,0.06,12.58,-0.07,4.2
8179,BWk,40745,8/1/2010,34.52,17.46,25.5,2.76,0.06,9.12,-0.5,3.74
8180,BWk,40745,9/1/2010,29.52,12.51,28.9,2.43,0.06,4.22,-0.48,2.79
8181,BWk,40745,10/1/2010,27.14,11.04,42.0,2.26,0.06,-0.41,-0.71,2.46
8182,BWk,40745,11/1/2010,18.81,3.04,51.9,1.14,0.06,-4.53,-0.81,1.47
8183,BWk,40745,12/1/2010,15.8,-0.75,59.3,0.97,0.06,-7.03,-0.48,1.19
8184,BWk,40745,1/1/2011,9.77,-1.55,82.5,1.53,0.06,-3.51,-0.31,0.88
8185,BWk,40745,2/1/2011,7.09,-0.85,74.8,2.49,0.06,0.12,0.37,0.79
8186,BWk,40745,3/1/2011,15.46,3.31,59.0,2.27,0.06,3.13,1.01,1.27
8187,BWk,40745,4/1/2011,25.24,9.85,59.1,2.68,0.06,7.95,1.0,2.22
8188,BWk,40745,5/1/2011,30.95,16.36,58.3,2.64,0.06,11.77,0.69,3.17
8189,BWk,40745,6/1/2011,35.45,19.5,34.1,2.84,0.06,13.17,0.33,4.02
8190,BWk,40745,7/1/2011,36.68,20.1,25.9,2.95,0.06,12.63,-0.0,4.26
8191,BWk,40745,8/1/2011,35.42,19.52,25.8,2.92,0.06,9.13,-0.44,4.01
8192,BWk,40745,9/1/2011,30.27,13.89,26.4,2.43,0.06,4.07,-0.81,2.95
8193,BWk,40745,10/1/2011,22.65,9.08,44.8,2.15,0.06,-0.13,-1.12,1.95
8194,BWk,40745,11/1/2011,10.31,1.81,76.4,2.01,0.06,-1.46,-0.9,0.98
8195,BWk,40745,12/1/2011,8.71,-2.62,64.1,1.58,0.06,-4.73,-0.31,0.81
8196,BWk,40745,1/1/2012,6.9,-3.56,73.3,1.46,0.06,-3.23,-0.01,0.73
8197,BWk,40745,2/1/2012,7.91,-2.2,72.2,2.7,0.06,-0.87,0.51,0.79
8198,BWk,40745,3/1/2012,15.47,2.45,59.5,2.76,0.06,3.18,1.03,1.24
8199,BWk,40745,4/1/2012,24.28,10.99,55.6,2.05,0.06,7.59,0.85,2.17
8200,BWk,40745,5/1/2012,28.28,13.93,39.7,2.52,0.06,10.87,0.56,2.72
8201,BWk,40745,6/1/2012,33.35,18.05,26.2,2.95,0.06,12.86,0.51,3.6
8202,BWk,40745,7/1/2012,36.18,20.57,22.6,3.42,0.06,12.19,0.08,4.21
8203,BWk,40745,8/1/2012,35.32,18.42,23.5,3.02,0.06,9.12,-0.51,3.92
8204,BWk,40745,9/1/2012,29.22,13.01,27.3,2.47,0.06,4.12,-0.71,2.78
8205,BWk,40745,10/1/2012,24.36,8.98,44.2,1.94,0.06,-0.35,-0.77,2.1
8206,BWk,40745,11/1/2012,15.65,4.56,72.6,1.59,0.06,-2.83,-0.86,1.31
8207,BWk,40745,12/1/2012,9.93,-1.22,79.4,1.64,0.06,-4.24,-0.35,0.89
8208,BWk,40745,1/1/2013,11.29,-1.11,74.9,1.91,0.06,-4.12,0.26,0.95
8209,BWk,40745,2/1/2013,13.59,2.62,66.9,2.43,0.06,-0.73,0.46,1.15
8210,BWk,40745,3/1/2013,17.73,5.57,48.3,2.49,0.06,2.94,0.45,1.47
8211,BWk,40745,4/1/2013,21.11,7.89,48.9,2.47,0.06,7.56,0.64,1.79
8212,BWk,40745,5/1/2013,28.14,13.54,57.1,2.54,0.06,12.01,0.83,2.68
8213,BWk,40745,6/1/2013,33.89,18.88,26.6,2.89,0.06,12.65,0.52,3.74
8214,BWk,40745,7/1/2013,36.08,20.42,21.8,2.67,0.06,12.19,-0.06,4.18
8215,BWk,40745,8/1/2013,32.99,18.15,22.9,2.61,0.06,8.65,-0.27,3.56
8216,BWk,40745,9/1/2013,33.29,15.55,28.2,2.23,0.06,4.32,-0.71,3.44
8217,BWk,40745,10/1/2013,22.47,8.48,31.4,1.96,0.06,-1.02,-0.99,1.92
8218,BWk,40745,11/1/2013,16.36,4.07,78.3,1.39,0.06,-2.67,-0.79,1.34
8219,BWk,40745,12/1/2013,9.65,-1.22,73.2,2.05,0.06,-4.52,-0.34,0.88
8220,BWk,40745,1/1/2014,10.86,-0.09,79.5,1.93,0.06,-3.31,-0.19,0.95
8221,BWk,40745,2/1/2014,7.52,-4.52,68.7,2.22,0.06,-1.03,0.28,0.74
8222,BWk,40745,3/1/2014,14.94,3.81,64.0,2.7,0.06,3.14,1.0,1.25
8223,BWk,40745,4/1/2014,21.88,9.61,58.3,2.5,0.06,7.18,0.93,1.91
8224,BWk,40745,5/1/2014,30.17,15.26,43.2,2.64,0.06,11.26,0.77,3.01
8225,BWk,40745,6/1/2014,34.81,18.7,26.9,2.96,0.06,12.97,0.35,3.86
8226,BWk,40745,7/1/2014,35.52,19.91,23.7,3.13,0.06,12.45,0.02,4.06
8227,BWk,40745,8/1/2014,35.48,18.56,25.7,2.67,0.06,9.33,-0.29,3.96
8228,BWk,40745,9/1/2014,31.8,15.28,31.6,2.61,0.06,4.48,-0.86,3.22
8229,BWk,40745,10/1/2014,21.27,8.1,57.8,2.27,0.06,0.26,-1.11,1.81
8230,BWk,40745,11/1/2014,12.48,2.82,69.6,1.79,0.06,-2.37,-0.62,1.1
8231,BWk,40745,12/1/2014,11.29,0.27,76.1,1.63,0.06,-4.62,-0.18,0.98
8232,BWk,40745,1/1/2015,10.31,-0.08,71.4,2.04,0.06,-3.24,0.13,0.93
8233,BWk,40745,2/1/2015,11.92,3.49,68.0,2.83,0.06,-0.12,0.24,1.09
8234,BWk,40745,3/1/2015,13.85,3.29,64.3,2.47,0.06,3.15,0.72,1.18
8235,BWk,40745,4/1/2015,25.64,10.42,52.1,2.59,0.06,7.97,1.01,2.28
8236,BWk,40745,5/1/2015,30.59,15.39,38.5,2.53,0.06,10.58,0.7,3.07
8237,BWk,40745,6/1/2015,36.28,19.64,33.3,2.68,0.06,13.64,0.41,4.16
8238,BWk,40745,7/1/2015,36.09,21.47,24.2,3.53,0.06,12.39,-0.11,4.27
8239,BWk,40745,8/1/2015,34.16,18.48,27.7,2.89,0.06,9.39,-0.55,3.75
8240,BWk,40745,9/1/2015,28.46,13.4,31.6,2.53,0.06,4.32,-0.62,2.71
8241,BWk,40745,10/1/2015,24.46,10.47,51.6,2.06,0.06,0.17,-0.8,2.17
8242,BWk,40745,11/1/2015,15.09,4.01,73.6,1.88,0.06,-2.75,-0.84,1.26
8243,BWk,40745,12/1/2015,10.72,0.3,77.0,1.94,0.06,-4.83,-0.15,0.96
8244,BWk,40745,1/1/2016,13.09,1.6,76.3,2.18,0.06,-3.84,0.2,1.1
8245,BWk,40745,2/1/2016,15.33,1.48,68.6,2.24,0.06,-1.19,0.35,1.21
8246,BWk,40745,3/1/2016,17.99,6.64,66.8,2.47,0.06,3.31,0.48,1.52
8247,BWk,40745,4/1/2016,21.18,9.42,61.0,2.49,0.06,7.48,0.73,1.85
8248,BWk,40745,5/1/2016,29.84,15.73,54.9,2.66,0.06,11.38,0.75,3.0
8249,BWk,40745,6/1/2016,33.73,18.31,33.1,2.93,0.06,12.65,0.38,3.67
8250,BWk,40745,7/1/2016,35.77,20.8,24.8,2.93,0.06,12.34,-0.02,4.16
8251,BWk,40745,8/1/2016,33.85,17.52,24.9,2.79,0.06,9.24,-0.28,3.64
8252,BWk,40745,9/1/2016,31.86,16.57,39.2,2.53,0.06,4.93,-0.81,3.3
8253,BWk,40745,10/1/2016,21.51,6.78,40.6,2.28,0.06,-0.6,-1.12,1.78
8254,BWk,40745,11/1/2016,14.73,1.69,46.0,1.77,0.06,-3.93,-0.51,1.18
8255,BWk,40745,12/1/2016,12.55,1.03,70.7,1.77,0.06,-4.3,-0.51,1.06
9792,BWk,40755,1/1/2001,0.96,-6.46,42.7,0.8,0.05,-1.11,-0.62,0.52
9793,BWk,40755,2/1/2001,2.09,-5.5,40.4,1.9,0.05,1.23,0.5,0.56
9794,BWk,40755,3/1/2001,8.93,-0.18,33.9,2.01,0.05,4.82,0.86,0.87
9795,BWk,40755,4/1/2001,15.84,5.24,26.3,3.34,0.05,8.48,0.64,1.34
9796,BWk,40755,5/1/2001,18.48,8.42,22.5,3.22,0.05,11.64,0.56,1.62
9797,BWk,40755,6/1/2001,24.31,12.75,21.9,2.67,0.05,13.63,0.5,2.26
9798,BWk,40755,7/1/2001,26.38,14.88,22.1,2.68,0.05,12.63,0.17,2.57
9799,BWk,40755,8/1/2001,26.61,15.31,23.2,2.92,0.05,10.36,-0.28,2.61
9800,BWk,40755,9/1/2001,21.83,11.42,24.7,2.04,0.05,6.08,-0.7,1.98
9801,BWk,40755,10/1/2001,15.3,6.53,30.1,2.4,0.05,1.77,-0.9,1.35
9802,BWk,40755,11/1/2001,7.58,0.08,33.9,0.94,0.05,-0.76,-0.71,0.83
9803,BWk,40755,12/1/2001,4.08,-2.49,52.1,0.7,0.05,-1.52,-0.49,0.66
9804,BWk,40755,1/1/2002,0.73,-7.06,50.0,0.92,0.05,-0.92,-0.08,0.5
9805,BWk,40755,2/1/2002,3.7,-4.31,47.0,2.08,0.05,1.21,0.52,0.62
9806,BWk,40755,3/1/2002,9.08,-0.45,29.9,2.29,0.05,4.82,0.43,0.87
9807,BWk,40755,4/1/2002,9.66,1.95,32.5,1.95,0.05,7.27,0.53,0.95
9808,BWk,40755,5/1/2002,16.72,7.11,25.9,2.87,0.05,11.58,0.79,1.46
9809,BWk,40755,6/1/2002,22.87,11.36,21.3,3.2,0.05,13.63,0.59,2.07
9810,BWk,40755,7/1/2002,25.59,15.04,19.6,2.42,0.05,11.55,0.31,2.5
9811,BWk,40755,8/1/2002,27.31,15.83,20.1,2.4,0.05,10.2,-0.07,2.72
9812,BWk,40755,9/1/2002,24.63,13.99,19.4,2.07,0.05,5.94,-0.56,2.35
9813,BWk,40755,10/1/2002,18.51,8.64,27.1,1.99,0.05,1.6,-1.07,1.63
9814,BWk,40755,11/1/2002,7.66,0.29,40.2,2.01,0.05,-0.67,-1.23,0.84
9815,BWk,40755,12/1/2002,-0.89,-7.12,43.9,1.28,0.05,-1.13,-0.42,0.47
9816,BWk,40755,1/1/2003,1.96,-5.88,50.0,0.9,0.05,-0.79,0.12,0.55
9817,BWk,40755,2/1/2003,1.26,-5.96,41.1,1.8,0.05,1.48,0.1,0.53
9818,BWk,40755,3/1/2003,3.34,-4.27,34.4,2.27,0.05,4.65,0.67,0.61
9819,BWk,40755,4/1/2003,10.83,3.53,32.5,2.37,0.05,7.35,0.8,1.04
9820,BWk,40755,5/1/2003,15.82,6.21,28.2,2.97,0.05,11.35,0.71,1.37
9821,BWk,40755,6/1/2003,22.31,12.22,22.1,2.12,0.05,13.35,0.86,2.06
9822,BWk,40755,7/1/2003,28.62,17.92,21.2,1.98,0.05,12.46,0.25,2.99
9823,BWk,40755,8/1/2003,26.44,15.25,20.8,2.19,0.05,10.44,-0.46,2.59
9824,BWk,40755,9/1/2003,22.03,11.4,21.6,2.01,0.05,6.1,-0.55,2.0
9825,BWk,40755,10/1/2003,17.55,8.46,24.7,2.48,0.05,1.56,-0.93,1.56
9826,BWk,40755,11/1/2003,7.42,-0.61,36.0,1.45,0.05,-1.06,-1.0,0.81
9827,BWk,40755,12/1/2003,1.88,-4.32,40.7,1.77,0.05,-1.54,-0.39,0.57
9828,BWk,40755,1/1/2004,1.52,-5.94,51.1,1.3,0.05,-0.97,0.01,0.54
9829,BWk,40755,2/1/2004,3.01,-5.09,39.2,1.95,0.05,1.29,0.47,0.59
9830,BWk,40755,3/1/2004,8.63,0.33,31.1,2.3,0.05,4.49,0.49,0.87
9831,BWk,40755,4/1/2004,10.18,1.86,28.5,2.32,0.05,7.85,0.52,0.97
9832,BWk,40755,5/1/2004,16.39,7.41,20.6,3.57,0.05,11.06,0.89,1.45
9833,BWk,40755,6/1/2004,24.18,13.17,17.0,1.84,0.05,12.84,0.5,2.27
9834,BWk,40755,7/1/2004,24.34,13.77,21.6,2.02,0.05,12.34,0.21,2.31
9835,BWk,40755,8/1/2004,26.98,16.25,19.3,1.74,0.05,10.05,-0.16,2.7
9836,BWk,40755,9/1/2004,21.9,11.7,18.0,1.82,0.05,5.87,-0.75,2.0
9837,BWk,40755,10/1/2004,15.59,6.17,28.3,1.51,0.05,1.69,-0.9,1.36
9838,BWk,40755,11/1/2004,7.67,0.29,34.8,1.19,0.05,-0.86,-0.98,0.84
9839,BWk,40755,12/1/2004,0.47,-6.74,48.3,1.59,0.05,-1.45,-0.53,0.5
9840,BWk,40755,1/1/2005,0.31,-7.57,61.3,1.1,0.05,-0.92,-0.13,0.49
9841,BWk,40755,2/1/2005,-1.05,-8.8,59.7,1.28,0.05,1.65,0.37,0.44
9842,BWk,40755,3/1/2005,5.25,-2.08,65.4,1.75,0.05,5.08,0.95,0.71
9843,BWk,40755,4/1/2005,13.03,4.18,35.5,2.43,0.05,8.46,0.7,1.16
9844,BWk,40755,5/1/2005,16.33,6.92,34.1,2.66,0.05,11.21,0.65,1.43
9845,BWk,40755,6/1/2005,23.53,12.26,32.5,2.19,0.05,14.28,0.76,2.16
9846,BWk,40755,7/1/2005,27.84,16.99,27.4,2.31,0.05,12.54,0.17,2.84
9847,BWk,40755,8/1/2005,25.71,14.85,25.6,1.99,0.05,10.27,-0.29,2.5
9848,BWk,40755,9/1/2005,23.64,12.83,26.4,1.84,0.05,6.42,-0.6,2.2
9849,BWk,40755,10/1/2005,16.71,6.62,30.3,2.18,0.05,1.72,-1.09,1.44
9850,BWk,40755,11/1/2005,6.32,-0.89,40.5,1.37,0.05,-0.66,-0.69,0.76
9851,BWk,40755,12/1/2005,6.37,-2.73,43.4,0.76,0.05,-2.63,-0.56,0.73
9852,BWk,40755,1/1/2006,-1.32,-9.14,56.3,0.87,0.05,-0.66,-0.2,0.43
9853,BWk,40755,2/1/2006,2.99,-4.93,45.1,1.31,0.05,1.31,0.63,0.59
9854,BWk,40755,3/1/2006,8.2,-0.76,34.7,2.09,0.05,4.89,0.69,0.83
9855,BWk,40755,4/1/2006,13.53,4.21,28.6,2.51,0.05,8.31,0.72,1.19
9856,BWk,40755,5/1/2006,19.14,8.85,21.6,2.25,0.05,11.15,0.76,1.68
9857,BWk,40755,6/1/2006,25.21,14.16,17.4,2.44,0.05,13.22,0.52,2.41
9858,BWk,40755,7/1/2006,26.8,16.03,16.9,2.28,0.05,12.65,0.12,2.67
9859,BWk,40755,8/1/2006,26.49,16.44,13.1,2.46,0.05,9.3,-0.33,2.67
9860,BWk,40755,9/1/2006,22.0,11.35,18.6,2.3,0.05,5.93,-0.69,1.99
9861,BWk,40755,10/1/2006,15.99,7.28,27.6,1.82,0.05,1.78,-1.03,1.42
9862,BWk,40755,11/1/2006,5.77,-1.74,48.7,1.49,0.05,-0.64,-1.12,0.73
9863,BWk,40755,12/1/2006,-0.66,-7.99,56.5,1.1,0.05,-1.27,-0.4,0.46
9864,BWk,40755,1/1/2007,0.81,-8.22,50.3,1.28,0.05,-1.25,0.14,0.49
9865,BWk,40755,2/1/2007,1.16,-5.73,55.7,1.77,0.05,1.62,0.2,0.53
9866,BWk,40755,3/1/2007,2.56,-4.15,44.9,1.96,0.05,4.49,0.59,0.59
9867,BWk,40755,4/1/2007,9.87,2.39,39.3,2.41,0.05,7.94,1.01,0.97
9868,BWk,40755,5/1/2007,18.28,9.0,27.1,2.47,0.05,11.07,0.89,1.62
9869,BWk,40755,6/1/2007,23.99,13.65,24.8,2.47,0.05,13.15,0.5,2.27
9870,BWk,40755,7/1/2007,25.89,15.76,19.9,2.4,0.05,11.9,0.09,2.57
9871,BWk,40755,8/1/2007,25.27,15.06,17.3,2.49,0.05,9.4,-0.27,2.47
9872,BWk,40755,9/1/2007,22.51,11.49,19.2,2.42,0.05,5.92,-0.69,2.04
9873,BWk,40755,10/1/2007,15.15,5.33,21.2,2.02,0.05,1.37,-0.81,1.31
9874,BWk,40755,11/1/2007,9.78,1.12,34.6,1.7,0.05,-1.47,-0.92,0.94
9875,BWk,40755,12/1/2007,1.3,-7.08,45.7,1.06,0.05,-2.25,-0.98,0.52
9876,BWk,40755,1/1/2008,-4.49,-12.56,55.2,0.96,0.05,-0.94,-0.06,0.34
9877,BWk,40755,2/1/2008,0.5,-7.93,37.2,1.72,0.05,1.21,1.07,0.49
9878,BWk,40755,3/1/2008,11.22,2.34,27.5,2.99,0.05,4.73,1.0,1.03
9879,BWk,40755,4/1/2008,15.59,5.52,26.8,2.74,0.05,8.25,0.47,1.34
9880,BWk,40755,5/1/2008,18.45,8.45,19.9,2.97,0.05,11.06,0.59,1.61
9881,BWk,40755,6/1/2008,24.93,13.13,15.1,2.51,0.05,13.14,0.58,2.33
9882,BWk,40755,7/1/2008,27.44,15.97,14.0,2.75,0.05,11.46,0.1,2.74
9883,BWk,40755,8/1/2008,26.34,14.69,13.0,2.73,0.05,9.36,-0.3,2.55
9884,BWk,40755,9/1/2008,23.03,11.95,15.5,2.63,0.05,5.54,-0.64,2.11
9885,BWk,40755,10/1/2008,16.84,5.81,25.0,2.08,0.05,1.66,-1.07,1.42
9886,BWk,40755,11/1/2008,6.09,-1.57,32.0,1.51,0.05,-0.61,-0.91,0.74
9887,BWk,40755,12/1/2008,2.34,-5.74,54.9,2.46,0.05,-1.97,-0.43,0.56
9888,BWk,40755,1/1/2009,1.43,-9.16,57.6,1.15,0.05,-1.06,0.06,0.49
9889,BWk,40755,2/1/2009,3.85,-5.67,35.2,1.94,0.05,1.31,0.54,0.6
9890,BWk,40755,3/1/2009,9.07,-1.36,29.1,2.8,0.05,4.9,0.37,0.85
9891,BWk,40755,4/1/2009,9.03,-0.15,41.6,2.64,0.05,8.04,0.64,0.88
9892,BWk,40755,5/1/2009,17.74,8.31,30.1,2.74,0.05,10.91,0.8,1.56
9893,BWk,40755,6/1/2009,21.1,10.53,21.5,2.89,0.05,11.85,0.64,1.89
9894,BWk,40755,7/1/2009,27.99,16.42,17.2,2.03,0.05,12.22,0.4,2.82
9895,BWk,40755,8/1/2009,27.35,15.77,18.3,2.17,0.05,10.12,-0.48,2.72
9896,BWk,40755,9/1/2009,20.5,10.15,20.3,1.99,0.05,5.87,-0.77,1.83
9897,BWk,40755,10/1/2009,15.5,5.51,19.7,1.78,0.05,1.37,-0.84,1.33
9898,BWk,40755,11/1/2009,7.51,-0.83,32.0,1.96,0.05,-1.04,-0.76,0.81
9899,BWk,40755,12/1/2009,3.55,-4.18,64.8,0.99,0.05,-0.85,-0.18,0.62
9900,BWk,40755,1/1/2010,4.93,-3.48,50.6,1.79,0.05,-1.13,0.02,0.67
9901,BWk,40755,2/1/2010,4.08,-4.01,40.2,2.23,0.05,1.35,0.34,0.64
9902,BWk,40755,3/1/2010,9.7,1.48,38.7,2.56,0.05,4.43,0.61,0.94
9903,BWk,40755,4/1/2010,13.45,4.03,34.0,3.24,0.05,8.54,0.51,1.18
9904,BWk,40755,5/1/2010,17.8,7.86,28.6,3.07,0.05,11.62,0.79,1.55
9905,BWk,40755,6/1/2010,25.51,14.53,17.9,2.15,0.05,13.3,0.7,2.46
9906,BWk,40755,7/1/2010,28.61,17.1,14.7,2.26,0.05,12.37,-0.05,2.93
9907,BWk,40755,8/1/2010,24.78,13.92,13.9,2.6,0.05,9.11,-0.42,2.36
9908,BWk,40755,9/1/2010,22.55,11.21,15.1,2.14,0.05,5.68,-0.41,2.03
9909,BWk,40755,10/1/2010,18.93,7.91,22.5,1.66,0.05,1.34,-0.78,1.63
9910,BWk,40755,11/1/2010,10.56,0.81,30.3,1.02,0.05,-1.95,-0.72,0.96
9911,BWk,40755,12/1/2010,7.72,-1.48,32.4,0.97,0.05,-3.59,-0.67,0.8
9912,BWk,40755,1/1/2011,0.14,-8.02,43.5,1.1,0.05,-1.16,-0.5,0.48
9913,BWk,40755,2/1/2011,-0.1,-8.01,59.1,1.31,0.05,1.61,0.33,0.47
9914,BWk,40755,3/1/2011,5.08,-3.49,44.5,1.64,0.05,4.88,0.89,0.67
9915,BWk,40755,4/1/2011,13.28,4.16,31.9,2.27,0.05,8.51,0.89,1.17
9916,BWk,40755,5/1/2011,18.27,8.8,21.5,2.21,0.05,11.14,0.76,1.62
9917,BWk,40755,6/1/2011,24.91,14.17,14.9,2.62,0.05,12.62,0.61,2.38
9918,BWk,40755,7/1/2011,27.76,16.83,10.3,2.85,0.05,11.4,0.08,2.82
9919,BWk,40755,8/1/2011,25.97,15.49,12.0,2.55,0.05,9.14,-0.43,2.56
9920,BWk,40755,9/1/2011,21.28,10.95,14.6,1.56,0.05,5.64,-0.8,1.92
9921,BWk,40755,10/1/2011,13.42,5.09,25.7,2.11,0.05,1.7,-1.17,1.21
9922,BWk,40755,11/1/2011,3.18,-4.28,41.4,0.85,0.05,-0.18,-0.74,0.61
9923,BWk,40755,12/1/2011,3.27,-5.79,32.3,0.55,0.05,-3.16,-0.22,0.58
9924,BWk,40755,1/1/2012,0.47,-7.82,38.9,1.37,0.05,-1.75,-0.33,0.49
9925,BWk,40755,2/1/2012,-1.72,-10.23,43.4,2.17,0.05,1.49,0.16,0.41
9926,BWk,40755,3/1/2012,3.05,-5.94,29.3,2.6,0.05,4.82,0.97,0.58
9927,BWk,40755,4/1/2012,12.33,3.51,33.8,1.87,0.05,8.09,1.03,1.11
9928,BWk,40755,5/1/2012,18.39,8.15,21.6,2.34,0.05,11.52,0.66,1.6
9929,BWk,40755,6/1/2012,22.58,12.14,15.2,2.97,0.05,12.11,0.51,2.08
9930,BWk,40755,7/1/2012,26.1,15.15,12.1,2.34,0.05,11.6,0.25,2.55
9931,BWk,40755,8/1/2012,26.29,15.5,11.7,2.42,0.05,9.47,-0.28,2.59
9932,BWk,40755,9/1/2012,22.02,11.22,12.7,2.03,0.05,5.51,-0.72,1.99
9933,BWk,40755,10/1/2012,15.28,5.85,18.1,1.62,0.05,1.3,-0.9,1.33
9934,BWk,40755,11/1/2012,7.39,0.25,37.1,1.21,0.05,-0.62,-0.81,0.83
9935,BWk,40755,12/1/2012,2.83,-4.82,53.1,0.76,0.05,-1.8,-0.44,0.59
9936,BWk,40755,1/1/2013,1.84,-6.73,36.5,1.24,0.05,-1.55,0.04,0.53
9937,BWk,40755,2/1/2013,4.62,-5.56,45.8,1.52,0.05,1.27,0.46,0.63
9938,BWk,40755,3/1/2013,8.96,-0.84,33.5,2.26,0.05,4.72,0.59,0.86
9939,BWk,40755,4/1/2013,12.98,2.94,28.5,2.01,0.05,8.45,0.61,1.13
9940,BWk,40755,5/1/2013,18.19,7.32,15.1,2.69,0.05,10.46,0.75,1.56
9941,BWk,40755,6/1/2013,24.88,12.45,14.1,2.11,0.05,12.87,0.7,2.3
9942,BWk,40755,7/1/2013,29.17,16.46,12.6,2.13,0.05,12.58,0.13,2.96
9943,BWk,40755,8/1/2013,26.24,14.77,15.6,2.23,0.05,9.65,-0.32,2.55
9944,BWk,40755,9/1/2013,23.81,12.64,12.8,1.89,0.05,5.49,-0.72,2.21
9945,BWk,40755,10/1/2013,15.39,5.1,24.4,2.11,0.05,1.48,-1.02,1.31
9946,BWk,40755,11/1/2013,6.91,0.52,48.4,0.97,0.05,0.1,-0.86,0.82
9947,BWk,40755,12/1/2013,2.63,-6.69,43.0,1.48,0.05,-2.47,-0.42,0.55
9948,BWk,40755,1/1/2014,2.39,-6.98,61.4,1.41,0.05,-0.82,-0.07,0.54
9949,BWk,40755,2/1/2014,1.5,-7.68,46.2,1.77,0.05,1.32,0.36,0.51
9950,BWk,40755,3/1/2014,7.23,-1.45,40.8,2.05,0.05,4.9,0.78,0.78
9951,BWk,40755,4/1/2014,12.88,3.24,35.6,2.26,0.05,8.65,0.78,1.13
9952,BWk,40755,5/1/2014,19.35,8.68,29.4,2.67,0.05,11.4,0.78,1.69
9953,BWk,40755,6/1/2014,24.86,13.68,18.2,2.72,0.05,12.46,0.6,2.35
9954,BWk,40755,7/1/2014,28.13,16.94,14.0,2.46,0.05,11.6,0.2,2.87
9955,BWk,40755,8/1/2014,27.97,16.16,12.9,2.18,0.05,9.48,-0.26,2.81
9956,BWk,40755,9/1/2014,24.28,13.34,15.3,1.81,0.05,5.67,-0.87,2.28
9957,BWk,40755,10/1/2014,14.19,5.04,27.1,1.62,0.05,1.75,-1.23,1.25
9958,BWk,40755,11/1/2014,4.85,-2.43,36.5,1.37,0.05,-0.57,-0.67,0.69
9959,BWk,40755,12/1/2014,4.27,-4.25,39.7,0.81,0.05,-2.09,-0.17,0.64
9960,BWk,40755,1/1/2015,3.01,-5.37,47.1,1.62,0.05,-1.33,-0.02,0.58
9961,BWk,40755,2/1/2015,3.76,-4.22,48.6,1.8,0.05,1.47,0.21,0.62
9962,BWk,40755,3/1/2015,6.07,-2.33,51.2,1.9,0.05,4.81,0.64,0.73
9963,BWk,40755,4/1/2015,14.08,3.82,35.5,2.35,0.05,9.07,0.92,1.21
9964,BWk,40755,5/1/2015,20.51,9.43,24.2,2.38,0.05,11.35,0.86,1.8
9965,BWk,40755,6/1/2015,27.25,15.23,15.1,2.32,0.05,12.55,0.47,2.67
9966,BWk,40755,7/1/2015,27.28,16.03,16.6,2.7,0.05,11.42,-0.03,2.72
9967,BWk,40755,8/1/2015,26.93,14.77,15.1,1.82,0.05,9.82,-0.41,2.62
9968,BWk,40755,9/1/2015,21.35,10.3,18.0,2.24,0.05,5.53,-0.65,1.9
9969,BWk,40755,10/1/2015,16.37,6.86,28.4,1.63,0.05,1.79,-0.9,1.43
9970,BWk,40755,11/1/2015,6.9,-1.04,52.7,1.28,0.05,-0.48,-0.93,0.78
9971,BWk,40755,12/1/2015,2.14,-5.41,50.5,1.18,0.05,-1.66,-0.34,0.56
9972,BWk,40755,1/1/2016,2.56,-6.53,54.1,1.14,0.05,-1.21,0.15,0.55
9973,BWk,40755,2/1/2016,5.34,-4.41,31.7,2.04,0.05,1.02,0.38,0.67
9974,BWk,40755,3/1/2016,8.2,-1.26,49.2,1.83,0.05,5.06,0.49,0.82
9975,BWk,40755,4/1/2016,12.45,2.53,37.3,2.09,0.05,8.27,0.78,1.09
9976,BWk,40755,5/1/2016,20.24,9.1,28.8,2.12,0.05,12.03,0.74,1.77
9977,BWk,40755,6/1/2016,24.32,11.84,21.3,2.29,0.05,13.16,0.52,2.22
9978,BWk,40755,7/1/2016,28.42,15.8,18.7,1.99,0.05,12.34,0.14,2.84
